Id,Date,Topic,Text,Rank
1366565,2014-01-22,שאילתות דחופות,"כן. יכול להיות שיהיה יישוב אחד שיצא מהרשימה, לפי המפה הראשונה. אבל שוב, אנחנו צריכים לקבוע קריטריונים אובייקטיביים. אתה שואל אותי מה הדבר הבסיסי? אני מניח שכשמוסיפים יישובים, היות שזה בכל זאת כמעט משחק סכום אפס, אנחנו ניאלץ להוסיף ואז תהיה ירידה בהטבה. אבל בסך הכול המטרה היא: מה שפחות יישובים להוציא, וייכנסו יישובים כדי ליצור שוויוניות.",6
1449735,2015-12-23,"הצעת חוק מעמדן של ההסתדרות הציונית העולמית ושל הסוכנות היהודית לארץ-ישראל (תיקון מס' 2), התשע""ו–2015","גברתי היושבת-ראש, כנסת נכבדה, היה פה ועוד יהיו פה היום בתוך הדיונים, הנזק והאפליה שנגרמים לעוטף-עזה – יושב פה חיים ילין – לגליל, לנגב, אבל אני רוצה לדבר דווקא על הנזק שייגרם מהחוק הזה ליהודה ושומרון. מפני שהחוק הזה לא מיועד לאריאל, לא מיועד לגוש-עציון, לא מיועד למעלה-אדומים. הוא יהיה על חשבונם. החוק הזה מיועד לאיתמר; החוק הזה מיועד למאחזים בלתי חוקיים; החוק הזה מיועד לכל המקומות שבהם החטיבה לא בונה אלא מנסה לייצר מציאות פוליטית, והמציאות הפוליטית הזאת היא על חשבון גושי היישובים. איתמר הם לא בני-הברית של גוש-עציון; איתמר זה הבעיה של גוש-עציון וזה הבעיה של אריאל וזה הבעיה של מעלה-אדומים וזה על חשבונם. הם בני-הערובה של המאחזים, של התרבות של המקומות הבלתי-חוקיים. ומי שיתעקש על החוק הזה, פוגע היום בלגיטימיות של גושי היישובים בשביל להצדיק את המאחזים הלא-חוקיים שלו. ואל תטעו: היום תיפגע הלגיטימיות של המקומות האלה. אנחנו מגינים על גושי היישובים. לנו חשובה אריאל, לנו חשוב גוש-עציון, לנו חשובה מעלה-אדומים. אבל הבית היהודי, אותם זה כבר לא מעניין. מה שהם רוצים זה ליצור את המציאות הפוליטית הנוחה להם. הייתה להם ברירה בין המגזר לבין כלל ישראל, הם בוחרים במגזר; הייתה להם הברירה בין התנחלויות מבודדות למדינת ישראל, הם בוחרים בהתנחלויות מבודדות; הייתה להם הברירה בין החוק לבין לפרנס ולממן את מפרי החוק. הם בוחרים במפרי החוק. מוקדם יותר הערב פורסם סרטון החתונה של הימין הקיצוני, שבו דוקרים את תמונתו של התינוק עלי דוואבשה, שנשרף למוות, ומניפים בקבוקי תבערה כדי לחגוג את רציחתו. האנשים האלה אינם יהודים. האנשים האלה איבדו את צלם האנוש שלהם. האנשים האלה הם סכנה למדינת ישראל, וצריך להילחם בהם כמו שנלחמים ב""חמאס"" וכמו שנלחמים ב""חיזבאללה"". הם מייצגים את האיום הזה. אבל אנחנו, בשביל להילחם בהם ובשביל לנצח במלחמה הזאת, צריכים להכיר בזה שהאנשים האלה לא צמחו בחלל ריק. יש מאחוריהם רבנים, יש מאחוריהם אידיאולוגיה ויש מאחוריהם לא מעט פוליטיקה. אחרי הרצח של עלי דוואבשה השתתפתי בטקס תפילה בצומת גוש-עציון לזכרו. היו שם רבנים מההתיישבות, היו שם אנשי דת מוסלמים, היו שם אזרחים טובים שלבם שתת דם. ודיברתי כמובן עם רבני ההתיישבות. הם היו מזועזעים לא פחות מאתנו, אבל הם גם היו מופתעים הרבה פחות מאתנו. לא אחד ולא שניים אמרו: בואו לא ניתמם. אנחנו יודעים מה הרב גינזבורג אומר לתלמידים שלו – –",3
1449737,2015-12-23,"הצעת חוק מעמדן של ההסתדרות הציונית העולמית ושל הסוכנות היהודית לארץ-ישראל (תיקון מס' 2), התשע""ו–2015","– – אנחנו יודעים מה יגידו בחלק מבתי-הכנסת ביום שישי הקרוב. ואנחנו יכולים להוסיף את הרב מלמד, שמטיף לסירוב פקודה, ואת ההתקפות על חיילי צה""ל ביצהר, ואת האבנים על כוחות הביטחון בבית-אל – כל מה שמנסים לממן היום מתוך הבית הזה. אין דבר כזה קצת להפר את החוק; אין דבר כזה קצת הסתה. ציטטתי את זה פעם, ואני אצטט את זה עוד פעם היום פה, כי זה קשור. על קיר מוזיאון השואה בוושינגטון כתוב: אל תהיה קורבן, אל תהיה שותף לפשע, אל תעמוד מן הצד. וכשאתה רואה איך הקיצוניות משתלטת על המאחזים ועל שיח ועל פסקי ההלכה, צריך להוסיף לזה דיבר רביעי: לעולם אל תשתוק. זה המבחן שלנו. אנחנו לא צריכים רק להיאבק נגד ה""חמאס"" היהודי הזה שנולד לנו, אלא גם נגד המציאות שהולידה אותו בחטא. והגיע הזמן שנצא – ימין, שמאל, מרכז – נגד התפיסות הקיצוניות והמטורפות שהולידו את חתונת הדמים הזאת שנולדת באותם מאחזים, באותם מקומות בלתי חוקיים שהיום מנסים לממן בעזרת הצעת החוק הזאת. זה המבחן שלנו כחברה. החוזה שלנו אומר דבר פשוט: חוק אחד לכולם. לכולם צריך להיות אותו החוק. וההתיישבות צריכה להחליט של מי היא: של מפרי החוק או של שומרי החוק; של עוקפי החוק או של האנשים שהולכים באמת בדרך הישר; של כלל ישראל או של עמדה פוליטית צרה אחת שלרגע נתון צברה קצת כוח ומנצלת אותו לרעה בחוסר בושה. הייתה לכם ברירה: מגזר או כלל ישראל. בחרתם במגזר, ואתם מאבדים היום את כלל ישראל. תודה רבה.",1
1546904,2017-07-19,הצעת חוק-יסוד: הממשלה (תיקון – הגבלת כהונת ראש הממשלה),"תגיד, למה עזרת לפנות את עמונה בפעם הראשונה?",2
1546905,2017-07-19,הצעת חוק-יסוד: הממשלה (תיקון – הגבלת כהונת ראש הממשלה),למה עזרת לפנות את עמונה מאנשים טובים?,2
1546907,2017-07-19,הצעת חוק-יסוד: הממשלה (תיקון – הגבלת כהונת ראש הממשלה),למה פינית את אנשי עמונה מביתם?,1
1546909,2017-07-19,הצעת חוק-יסוד: הממשלה (תיקון – הגבלת כהונת ראש הממשלה),למה לעזור לפנות את עמונה – – –,2
1546911,2017-07-19,הצעת חוק-יסוד: הממשלה (תיקון – הגבלת כהונת ראש הממשלה),"למה לפנות מתנחלים מביתם, אנשים, פינוי אלים, שאתה עמדת מאחוריו?",2
1546912,2017-07-19,הצעת חוק-יסוד: הממשלה (תיקון – הגבלת כהונת ראש הממשלה),למה עמדת מאחורי פינוי עמונה הראשון?,3
1546915,2017-07-19,הצעת חוק-יסוד: הממשלה (תיקון – הגבלת כהונת ראש הממשלה),"למה לפנות מביתם מתנחלים, אלקין?",2
