Id,Date,Topic,Text,Rank
264224,1992-07-13,כינון הממשלה והרכבה,"הממשלה שמר רבין מציג היום בפנינו שונה במרכיביה, ביעדיה, ובעיקר בכיוונה המצטייר מכל ממשלה קודמת, ובוודאי מכל אלה שעד היום מר רבין עמד בראשן או השתתף בהן, והשינוי כולו לרעה, כולו מעורר חששות כבדים, כולו רק לשלילה. כיהודי לאומי, נאמנותי מסורה בראש ובראשונה לעם היהודי ולאינטרסים החיוניים שלו, ורק בכפוף לכך, ובשורה שנייה, למסגרת המפלגתית. לכן גם, בשם מפלגתי, אינני מהסס כלל לומר למר רבין מעל במה זו, כי אם יפריך את החששות החמורים שממשלתו מולידה כמעט בלב כל יהודי, ואם יוכיח כי גם בהרכב זה הוא מקדם ומשרת את ענייניו של העם היהודי ומבצר את יהודיותה של מדינת ישראל - הוא יגלה כי הליכוד איננו אופוזיציה מופקרת, כפי שהיתה מפלגתו ב-15 השנים האחרונות, אלא אופוזיציה אחראית. אבל, אוי למר רבין מאתנו ואוי לממשלה אם מדיניותו ומעשיו, וקודם כול בתחומי הביטחון הלאומי - המשא-ומתן עם ערביי ארץ-ישראל, ההתיישבות היהודית בכל רחבי ארץ-ישראל המערבית, שחייבת להימשך, והמפה החדשה - זהו המהפך האמיתי שהביאו ממשלות הליכוד. זה דבר שאין איש יכול לשנותו עוד, אבל יש להמשיך בחיזוק המפה - - ",10
264228,1992-07-13,כינון הממשלה והרכבה,"- - להמשיך ביישום ציוויי מגילת העצמאות, פעולות החקיקה, קידום העלייה ובכל הנושאים האחרים העומדים על הפרק ועוד יעלו על הפרק - אוי להם אם יתברר שבכל אלה יאשר מר רבין את חששותינו. לא נרשה כי במסווה של הבטחת שלום ושפע כלכלי יניח מר רבין יסודות למדינה ערבית שנייה בתוך שטח ארץ-ישראל, בצד מדינת ירדן, שהיא המדינה הפלשתינית, ונוסף עליה. לא נשלים, וניאבק בכל כוחנו בכל מעשה ובכל מדיניות של ממשלת רבין שתדחף את מדינת ישראל אל הדרך להתפתחותה, כלומר להתנוונותה, כמדינה דו-לאומית, ברוח חזון העיוועים של השמאלנות הישראלית. אני מנסה להאמין, שבכל זאת רוח הציונות האמיתית תגבר, ואם כך יהיה, ורק אחרי שנראה שכך יהיה - בינתיים האמון שלנו לא יהיה בממשלה הזאת - נוכל לברך את ראש הממשלה להצלחה במשימתו הכבדה. תודה רבה. ",10
659957,1992-07-13,כינון הממשלה והרכבה,"הממשלה שמר רבין מציג היום בפנינו שונה במרכיביה, ביעדיה, ובעיקר בכיוונה המצטייר מכל ממשלה קודמת, ובוודאי מכל אלה שעד היום מר רבין עמד בראשן או השתתף בהן, והשינוי כולו לרעה, כולו מעורר חששות כבדים, כולו רק לשלילה. כיהודי לאומי, נאמנותי מסורה בראש ובראשונה לעם היהודי ולאינטרסים החיוניים שלו, ורק בכפוף לכך, ובשורה שנייה, למסגרת המפלגתית. לכן גם, בשם מפלגתי, אינני מהסס כלל לומר למר רבין מעל במה זו, כי אם יפריך את החששות החמורים שממשלתו מולידה כמעט בלב כל יהודי, ואם יוכיח כי גם בהרכב זה הוא מקדם ומשרת את ענייניו של העם היהודי ומבצר את יהודיותה של מדינת ישראל – הוא יגלה כי הליכוד איננו אופוזיציה מופקרת, כפי שהיתה מפלגתו ב-15 השנים האחרונות, אלא אופוזיציה אחראית. אבל, אוי למר רבין מאתנו ואוי לממשלה אם מדיניותו ומעשיו, וקודם כול בתחומי הביטחון הלאומי – המשא-ומתן עם ערביי ארץ-ישראל, ההתיישבות היהודית בכל רחבי ארץ-ישראל המערבית, שחייבת להימשך, והמפה החדשה – זהו המהפך האמיתי שהביאו ממשלות הליכוד. זה דבר שאין איש יכול לשנותו עוד, אבל יש להמשיך בחיזוק המפה – –",9
659961,1992-07-13,כינון הממשלה והרכבה,"– – להמשיך ביישום ציוויי מגילת העצמאות, פעולות החקיקה, קידום העלייה ובכל הנושאים האחרים העומדים על הפרק ועוד יעלו על הפרק – אוי להם אם יתברר שבכל אלה יאשר מר רבין את חששותינו. לא נרשה כי במסווה של הבטחת שלום ושפע כלכלי יניח מר רבין יסודות למדינה ערבית שנייה בתוך שטח ארץ-ישראל, בצד מדינת ירדן, שהיא המדינה הפלשתינית, ונוסף עליה. לא נשלים, וניאבק בכל כוחנו בכל מעשה ובכל מדיניות של ממשלת רבין שתדחף את מדינת ישראל אל הדרך להתפתחותה, כלומר להתנוונותה, כמדינה דו-לאומית, ברוח חזון העיוועים של השמאלנות הישראלית. אני מנסה להאמין, שבכל זאת רוח הציונות האמיתית תגבר, ואם כך יהיה, ורק אחרי שנראה שכך יהיה – בינתיים האמון שלנו לא יהיה בממשלה הזאת – נוכל לברך את ראש הממשלה להצלחה במשימתו הכבדה. תודה רבה.",9
221705,1992-07-27,"הצעות סיעות הליכוד, צומת, המפד""ל, יהדות התורה ומולדת להביע אי-אמון |02לממשלה|01 בשל: 1. ניהול המשא-ומתן המדיני; 2. הקפאת הבנייה וההתיישבות; . צעדיה של הממשלה בתחום ההתיישבות היהודית ביהודה, שומרון וחבל-עזה ובתחום החינוך למורשת ישראל סבא; 4. שרת החינוך והתרבות, קודשי ישראל והדאגה לארץ-ישראל; . עמדתה כלפי אזורים ששוחררו במלחמת ששת-הימים וכלפי עמדת ממשל ארצות-הברית","אדוני היושב-ראש, כנסת נכבדה, בטרם בנתה ממשלת המערך והשמאל, בראשותו של מר רבין, אפילו בית אחד, בטרם סללה אפילו מטר אחד של כביש, לפני שקיימה אפילו דיון רציני אחד, היא מיהרה לגזור גזירות, להוציא תקנות, שבאו להקפיא ולהפסיק את הבנייה וההתיישבות של היהודים ביהודה, בשומרון, בחבל-עזה, בנגב - כן, בנגב - בוואדי-עארה, והיום התבשרנו מה שלא ידענו עד היום, שגם בגליל. עד היום חשבנו שבגליל יבנו; גם בגליל, וטרם ראינו את החלטתכם להמשיך ולבנות ברמת-הגולן. על התקנות האלה ניתן לומר את הדברים הבאים מייד בהתחלה: ""מחוץ לכל שאלה על תוקף משפטי, צדק ואיתנות כלכלית של התקנות, אנחנו קובעים כי שעה זו בייחוד היא הבלתי-מוצלחת ביותר בשביל התקנות. הארץ רק עכשיו מתחילה להתנער מתוצאות החורבן של ארבע שנות המהומות. התקנת משטר זה בתנאים אלה עשויה לעכב את השיבה למצב הנורמלי, את הקמת יחסי השלום בין היהודים והערבים. המדיניות החדשה הנקבעת בתקנות מתנקשת בלבו של היהודי בשוללה מן היהודים את הזכות להתיישב על הקרקע מחוץ לתחום מושב צר"". הדברים הללו נשמעים כאילו נכתבו היום נוכח גזירות ממשלת המערך והשמאל, שהוטלו על הבנייה לא רק ביהודה, בשומרון, בחבל-עזה, אלא גם בדרום ובנגב ובגליל. אבל, לאמיתו של דבר, הם נכתבו על-ידי לא אחר מאשר דוד בן-גוריון, כפי שפורסמו בעיתון ""הארץ"" מיום ה', 29 בפברואר 1940. מעניין, דרך אגב, לראות את עיתון ""הארץ"" מאותו תאריך, שהיה אז עיתון ציוני, אז. ",9
221707,1992-07-27,"הצעות סיעות הליכוד, צומת, המפד""ל, יהדות התורה ומולדת להביע אי-אמון |02לממשלה|01 בשל: 1. ניהול המשא-ומתן המדיני; 2. הקפאת הבנייה וההתיישבות; . צעדיה של הממשלה בתחום ההתיישבות היהודית ביהודה, שומרון וחבל-עזה ובתחום החינוך למורשת ישראל סבא; 4. שרת החינוך והתרבות, קודשי ישראל והדאגה לארץ-ישראל; . עמדתה כלפי אזורים ששוחררו במלחמת ששת-הימים וכלפי עמדת ממשל ארצות-הברית","מעניין לראות את המסגרת השחורה ומעניין לראות את מה שהוא אומר: ""כי את כל הארץ אשר אתה ראה, לך אתננה ולזרעך עד עולם"". אמרתי: הדברים נכתבו על-ידי לא אחר מאשר דוד בן-גוריון. הוא כתב את דבריו בשם הנהלת הסוכנות היהודית אל הנציב העליון הבריטי במחאה על הגזירה של הממשלה הבריטית, גזירת ""הספר הלבן"", שצמצמה את זכות היהודים לקנות קרקעות בארץ-ישראל. ואפשר להוסיף את דברי בן-גוריון מיום 28 בפברואר 1940, יום קודם, כשאמר: ""התקנות שוללות מן היהודים את השוויון בפני החוק ומנהיגות אפליה גזענית. הן כולאות את היהודים בתוך 'תחום מושב', דומה לזה שהתקיים ברוסיה הצארית"". והיה עוד חלק, שאני פשוט לא רוצה להוסיף אותו, כי יש להניח שהוא לא היה אומר אותו לגבי ממשלה יהודית, אבל מי שירצה ימצא אותו בדברים. גם אני לא הייתי אומר אותו היום, כי מדובר בממשלה יהודית. מה שחמור הוא, שלא הייתי צריך לשנות אפילו מלה אחת מדבריו של דוד בן-גוריון. כל מה שהוא אמר אז על גזירות הממשלה הבריטית, כל מלות הגינוי והביקורת שלו אז - פרט לנושא אחד, שהוא לא היה אומר אותו ואני לא אומר אותו, שהוא השווה את זה למשטר הנאצי, אבל בן-גוריון לא היה אומר את זה לממשלה יהודית - נכונים לחלוטין גם לגבי גזירות ממשלת רבין, שהן חמורות מגזירות ""הספר הלבן"". אז, תחת השלטון הזר, לא היתה מגבלה על התפתחות ובנייה ביישובים קיימים. אני חוזר ואומר: חמור מ""הספר הלבן"". מעניין מאוד להסתכל, הנה מפת ""הספר הלבן"", אלה הם האזורים שבהם מותר לקנות קרקעות, אלה הם האזורים הלבנים שאתם רואים כאן. לא יהודה ושומרון, לא הדרום והנגב, ומה ששמענו היום, גם לא בגליל. הנה המפה, זה מה שזה שמזכיר. זה מה שהממשלה שלכם הביאה, זה בדיוק. זו המפה. בממשלה זו יש המתיימרים להיות ממשיכי דרכו של בן-גוריון בהתיישבות ובביטחון. אין עיוות גדול מזה. אין שום דמיון בינם לבינו, לא בנושא ההתיישבות היהודית ולא במימוש זכות ההגנה העצמית של היהודים בארצם. גזירות אלה של ממשלת רבין לא רק שלא יביאו את השלום, אלא יובילו לטרור פלשתיני, ובסופו של דבר למלחמה כל-ערבית נגד ישראל. כדאי לזכור זאת, יש פה בינינו כאלה שכבר נשאו את עול מלחמת העצמאות על כתפיהם. זה דומה בדיוק למה שהיה אז, כשהגזירות הבריטיות הביאו למהומות הדמים - בעצם זו כבר היתה מלחמה נוראה - ב-1948-1947, שלבסוף הובילו לפלישת צבאות ערב למדינת ישראל מייד כשנולדה. כי אין הערבים רואים במירוץ הוויתורים של רבין וחבריו אלא דבר אחד בלבד: חולשה יהודית, פחד יהודי, כל אותם גורמים המזמינים בסופו של דבר, בסופו של תהליך הקרוי ""עשיית השלום"", את התוקפנות והמלחמה הערבית. אמרתי, אין כל דמיון בין בן-גוריון לבינם. אבל אני מוכרח להודות, כמי שנולד בהתיישבות ובא מן הצד הזה של המפה הפוליטית - אין כל דמיון בינם לבין מה שהיו בעבר; אין שום דמיון. למי אתם דומים? אתם דומים להורים שלי? להם אתם דומים? למי אתם דומים בכלל? מהיכן נוכל להגן על שפלת החוף, שבה, לאורך רצועה צרה שרוחבה בין 9 ל-25 קילומטרים, ואורכה פחות מ-120 קילומטרים, חיים שני-שלישים מתושביה היהודים של ישראל; מדינה שברדיוס של 30 קילומטר מתל-אביב חיה מחצית מאוכלוסייתה היהודית של ישראל - מהיכן נגן על אוכלוסייה זו? על כך ענה שמעון פרס ביוני 1976, כשר הביטחון - אני יודע שהדברים האלה כבר צוטטו; ראשית זה מראה על תיאום חזק בתוך האופוזיציה, ושנית - זה גם מעיד על האנשים. אמר שר הביטחון דאז - ואני רוצה לומר לכם, הוא לא היה שר ביטחון גרוע: ""יש לשמור, שבישראל יהיה לא רק אורך אלא גם רוחב. אל לנו להתפתות לכל מיני יועצים ועיתונים לחזור לארץ שרוחב מותניה 14 קילומטרים. הכול אומרים, שצריך להגן על רמת-הגולן, ששם יש הרים גבוהים. גם בשומרון יש פסגות גבוהות ולמרגלות השומרון שוכנת רוב האוכלוסייה של ישראל"". ומוסיף אותו שר ביטחון, שמעון פרס: ""ואפילו אדם איננו אוהב את תל-אביב או חדרה, אין זו סיבה להפקיר אותן"". ולא הוא בלבד, הרמטכ""ל בזמנו, מרדכי גור, אומר בריאיון ל""ניוזוויק"", ב-1 במאי 1978: ""כחייל"", כך הוא אומר, ""אין לי כל ספק, שכדי להגן על ישראל אנחנו חייבים להישאר על רכס ההרים של הגדה המערבית לכל האורך מחברון ועד שכם, כמו גם בבקעת-הירדן"". איך הופכים לפתע את היישובים בית-חגי, אדם - אותו יישוב שחבר הכנסת מצא זעק לגביו, למה הוא זעק לגבי אדם? מי אתם שתבואו לדבר על סדר עדיפויות חדש? מי גר באדם? הנידחים מהשכונות הדלות של ירושלים. על מי הרמתם את היד, אתם? על איזה סדר עדיפויות אתם מדברים? על מי? על הדלים בבני ירושלים. לכן הוא נזעק, כאיש ירושלים - כוכב-יעקב, פסגות, עופרה, בית-אל, עטרת, טלמון, שילה, עלי, מעלה-לבונה, רחלים, תפוח, יצהר, ברכה, אלון-מורה ואחרים, הנמצאים על רכס ההרים מחברון בואכה שכם, לנעדרי חשיבות ביטחונית? איך הפכו לפוליטיים? האינכם חושבים שזה משהו מעבר לדברי הבל? תהיו רציניים. אנא, השתחררו מכזבי תעמולת הבחירות. הגיע הזמן לעבוד, ליצור, לבנות, ולא להתרכז רק בניסיון להרוס. ממילא לא תצליחו. לא ניתן לכם. ",10
221748,1992-07-27,"הצעות סיעות הליכוד, צומת, המפד""ל, יהדות התורה ומולדת להביע אי-אמון |02לממשלה|01 בשל: 1. ניהול המשא-ומתן המדיני; 2. הקפאת הבנייה וההתיישבות; . צעדיה של הממשלה בתחום ההתיישבות היהודית ביהודה, שומרון וחבל-עזה ובתחום החינוך למורשת ישראל סבא; 4. שרת החינוך והתרבות, קודשי ישראל והדאגה לארץ-ישראל; . עמדתה כלפי אזורים ששוחררו במלחמת ששת-הימים וכלפי עמדת ממשל ארצות-הברית","""אין כל כוח ואין גורם שיבטל את אחיזתנו הביטחונית, את יישובינו ואת נוכחותינו בחבלי ארץ אלה, ואנו נמשיך במאמצינו ביתר שאת לבסס את התשתית הביטחונית וההתיישבותית, המתנה את הגנת עצם קיומנו ואת זכותנו לנוע ולחיות בחופש ובביטחון בחברון, בשכם, ברמאללה ובכל אתר ביהודה, בשומרון ובחבל-עזה"", אמר עזר ויצמן בפברואר 1980, אחרי קמפ-דייוויד. אני מקווה שתסכימו אתו, ותצטרפו אל ברכות ההחלמה שאני רוצה לשלוח מפה לחברנו עזר ויצמן. לכן, קפצתם מהר מדי. אני פשוט ציטטתי דברים שאמר עזר ויצמן, חברכם. זה מה שאמרתי, לא משהו אחר. ",10
221753,1992-07-27,"הצעות סיעות הליכוד, צומת, המפד""ל, יהדות התורה ומולדת להביע אי-אמון |02לממשלה|01 בשל: 1. ניהול המשא-ומתן המדיני; 2. הקפאת הבנייה וההתיישבות; . צעדיה של הממשלה בתחום ההתיישבות היהודית ביהודה, שומרון וחבל-עזה ובתחום החינוך למורשת ישראל סבא; 4. שרת החינוך והתרבות, קודשי ישראל והדאגה לארץ-ישראל; . עמדתה כלפי אזורים ששוחררו במלחמת ששת-הימים וכלפי עמדת ממשל ארצות-הברית","ויש ""מומחים"" ו""חכמים"", שאומרים: ממתי התיישבות היא מגן? הרי על התיישבות שומרים חיילים. שאלה זו יש להפנות אליהם עצמם. ומה עם היישובים לאורך הירדן - ואני מדגיש, שאותם צריך לחזק? האם הם יעצרו את האויב? וממתי גוש-עציון, שאני בעד בנייתו בכל התנופה, הוא מגן לירושלים? רגע אחד, מדרום הוא מגן לירושלים? איך הוא הופך מגן לירושלים, הרי האויב נמצא אצלנו בחזית המזרחית מעבר לירדן - ירדן, עירק, סוריה, ערב-הסעודית? איך הופך פתאום גוש-עציון למגן ירושלים? מה אתם מתכננים שם בחלק הדרומי הזה, כדי שיצטרכו משם להגן על ירושלים? ",9
221755,1992-07-27,"הצעות סיעות הליכוד, צומת, המפד""ל, יהדות התורה ומולדת להביע אי-אמון |02לממשלה|01 בשל: 1. ניהול המשא-ומתן המדיני; 2. הקפאת הבנייה וההתיישבות; . צעדיה של הממשלה בתחום ההתיישבות היהודית ביהודה, שומרון וחבל-עזה ובתחום החינוך למורשת ישראל סבא; 4. שרת החינוך והתרבות, קודשי ישראל והדאגה לארץ-ישראל; . עמדתה כלפי אזורים ששוחררו במלחמת ששת-הימים וכלפי עמדת ממשל ארצות-הברית","כאיש התיישבות אני אומר, שהנוכחות היהודית מסייעת להגנה על חבלי ארץ אלה בשתי דרכים: ראשית, בנטילת משימות ביטחוניות. כך היה מתחילת הציונות, עוד לפני הציונות הפורמלית. שנית, ביצירת מוטיבציה לאומית להגן על אזורים אלה. ילד יהודי, וכדאי שתקשיבו, שמשחק בין הסלעים בשומרון, כמו בבקעת-הירדן, כמו ברמת-הגולן, וכמו ליד גבול הלבנון, והיהודים החיים בחבל-קטיף, בכפר-דרום, בנצרים ובאלי-סיני - זה הביטחון. הילד היהודי שמסתובב שם - הוא הביטחון, זה הביטחון. כי זה מה שיוצר את המוטיבציה של התושבים להגן על עצמם, וזה מה שיוצר את המוטיבציה הלאומית להגן על חלקי אוכלוסייה יהודים שחיים שם, וזאת חרף ההסתה והניסיון להפריד בין דם לדם. הכיצד, אני שואל, דם תושבי מעלה-אפרים הביטחונית/הפוליטית הופך אדום יותר מדם תושבי תפוח, יצהר ועלי, הפוליטיים כביכול? וכיצד הופך כביש פוליטי? איך כביש הופך פוליטי? מה הופך את צומת כביש ירושלים-חברון-גוש-עציון לביטחוני, ואת צומת-תפוח, שבכל הסדר מדיני שלא יהיה יהיה תמיד הצומת האסטרטגי החשוב ביותר בארץ-ישראל המערבית, לפוליטי? מנין ההבל הזה? מנין רעות-הרוח הזאת? מאיפה המצאתם את זה? הפסיקו את דברי ההבל, הפסיקו להטעות את העם הזה, כמו בנושא הכבישים, כאילו נסללו כבישים רק ביהודה ובשומרון. על מה אתם מדברים? אנחנו סללנו והרחבנו את הכביש מנהרייה למעלות. ",10
221764,1992-07-27,"הצעות סיעות הליכוד, צומת, המפד""ל, יהדות התורה ומולדת להביע אי-אמון |02לממשלה|01 בשל: 1. ניהול המשא-ומתן המדיני; 2. הקפאת הבנייה וההתיישבות; . צעדיה של הממשלה בתחום ההתיישבות היהודית ביהודה, שומרון וחבל-עזה ובתחום החינוך למורשת ישראל סבא; 4. שרת החינוך והתרבות, קודשי ישראל והדאגה לארץ-ישראל; . עמדתה כלפי אזורים ששוחררו במלחמת ששת-הימים וכלפי עמדת ממשל ארצות-הברית","רבותי, כביש דו-מסלולי הושלם לבאר-שבע, והתחלתי בסלילה של כביש שני. אני מניח שתעצרו אותו, כי הרי בדרום עצרתם הכול, כי בדרום זה הרי בתחום המפה שהראיתי לכם קודם. והמחלפים באזור תל-אביב רבתי - במשך שנתיים-וחצי הוצאנו חצי מיליארד ש""ח. ביהודה ובשומרון, במשך שנתיים, ויחד עם זה ברמת-הגולן, לרבות בכבישים ביטחוניים ובחבל-עזה, הוצאנו 57 מיליון ש""ח - %6.3. המחלף הזה של הכפר-הירוק, הרי בגללכם הוא נעצר. קמתי יום אחד ואמרתי לבצע אותו, אף שההוצאה של 7 מיליוני ש""ח היא מיותרת, ואתם אולי עוד תרוצו להתלונן אצל המבקרת, אולי גם למשטרה, במה שנקרא ועדת המעקב שלכם. מי עשה את הדברים האלה? על מה אתם מדברים בכלל? אילו עדיפויות? ",6
