Id,Date,Topic,Text,Rank
1129097,2009-03-31,כינון הממשלה והרכבה,"בבית היהודי, מפד""ל החדשה, הבטחנו לבוחרים שלנו שאנחנו ניכנס לממשלה בראשות בנימין נתניהו ככל שזה יהיה תלוי בנו. קיימנו את ההבטחה הזאת. אנחנו אמרנו שאנחנו מעדיפים את נתניהו על ציפי לבני, וגם את ההבטחה הזאת קיימנו. לנו הצביעו פחות מ-100,000 אנשים – סליחה, אני שונא את הביטוי ""להסתכל להם בעיניים"", כי השתמשו גם בזה יותר מדי, אבל אנחנו יכולים להביט ביושר ולומר שאנחנו קיימנו את ההבטחה הזאת, ככל שיש ביכולתנו לקיים. ובתוך הממשלה הזאת אנחנו נהיה נאמנים לא רק להבטחה הפוליטית להצטרף לממשלה הזאת, אלא גם להיות שותפים בממשלה שנאמנה לארץ-ישראל, בממשלה שנאמנה לחינוך. בהסכמים הקואליציוניים אתנו, שהונחו על שולחן הכנסת, יש מקום נרחב לסוגיות חינוך, ואנחנו רוצים שחינוך יהודי לא יהיה פריווילגיה רק של מפלגות דתיות. אנחנו חושבים שחינוך ליהדות – איש בדרכו – הוא האינטרס העליון של מדינת ישראל ושל מערכת החינוך, וחינוך ליהדות הוא האינטרס העליון קודם כול של החינוך הממלכתי, ולזה יוקצו משאבים בממשלה הקרובה גם בגלל תרומה קטנה שלנו במשא-ומתן הקואליציוני. מבחינתנו הממשלה הזאת תיבחן במעשים שלה. אנחנו נפעל, ככל יכולתנו, להסרת ההקפאה המבישה על הבנייה ביהודה ושומרון. נשמח ונרצה ונדאג שהממשלה תפעל בבנייה בכל רחבי ארץ-ישראל, גם הקטנה הזאת שבתוך ""הקו הירוק"" וגם הגדולה יותר, אבל הלא-מספיק גדולה, שמעבר ל""קו הירוק"".",10
1132132,2009-05-05,הצעות לסדר-היום: עבודות בתוואי הגדר ובעוטף-ירושלים,"אדוני היושב-ראש, חברי הכנסת, חבר הכנסת לוין גנב לי את הנאום, הוא מציץ לי בדפים. הדברים שתכננתי לומר נוגעים בהחלט לעירנו מודיעין – מודיעין-עילית, קריית-ספר, אבל קשורים בהחלט גם לירושלים, ולכן אני לא ארחיב בעניין הפרטים עצמם, שכל מי שמביט במפה, גם אם הוא לא מבין במפות, רואה אותם אל נכון – לא מדובר לא באדמות לבנייה ולא באדמות מעובדות. אבל ההערה העקרונית שאני רוצה להעיר פה היא שנדמה מעיון בצו התפיסה של המושל הצבאי, שהצבא יותר נוצרי מהאפיפיור – לקראת ביקורו של האפיפיור בשבוע הבא – ויותר בג""ץ מהבג""ץ עצמו. זאת אומרת, אם הבג""ץ מבקש להזיז את הגדר קצת פנימה, הצבא עושה סייג כפשוטו ומגדיל את הטווח שהוא מעמיק את הגדר. נדמה שמורא בג""ץ, הפרקליטים והמשפטנים נפל על רשויות הצבא, ולדברים יש משמעות חמורה מאוד אחר כך בשטח. במודיעין-עילית מדובר על כ-1,000 יחידות דיור, נדמה לי, שלא ייבנו, חס וחלילה, בגלל ההחלטות האלה. אני חושב שרשויות הצבא, הממשל הצבאי וכל הגופים הכרוכים בכך לא צריכים לעשות גדר לחומרא אלא לעשות גדר לקולא, ולראות איך אנחנו מפתחים את ההתיישבות במקומות שאפשר וצריך לפתח את ההתיישבות, ולא לחפש איך להכין את עצמנו לבג""ץ הבא – להסתפק בבג""צים הקיימים; גם הם מצרים מספיק את רגליה של ההתיישבות. התפקיד של כל הרשויות, ובכלל זה צבא-הגנה לישראל ומי מטעמו, הוא לאפשר חיים יהודיים במקומות כמו מודיעין-עילית, כמו ירושלים, ובכל המקומות שבהם יהודים רוצים לשבת בארץ-ישראל. החמרות-יתר גורמות לא רק לעתירות חדשות ולעיכובים שגורמים נזק גדול מאוד לאנשים פרטיים, ולטעמי גם למדינת ישראל ובוודאי גם לארץ-ישראל, אלא הן גם יאלצו את הכנסת, בסופו של דבר, להתערב באמצעים העומדים לרשותה וכל הכרוך בכך. ולכן אני חושב, לפני שמגיעים לעניינים של חקיקה והתערבות פרלמנטרית, שמשרד הביטחון והצבא לא צריכים להיות ""צדיקים"" כל כך גדולים, כי מרוב צדיקות אנחנו גורמים לרשעה רבה. תודה רבה.",10
1133024,2009-05-12,נאומים בני דקה,"אדוני היושב-ראש, כנסת נכבדה, אני מבקש לנצל את הבמה הזו כדי לפנות לכבוד ראש הממשלה בנימין נתניהו, ערב נסיעתו לוושינגטון, ולחזק את ידיו. כולנו מודעים למציאות המורכבת ולאתגר הניצב בפניו עם נסיעתו לפגישה ראשונה עם הנשיא האמריקני ברק אובמה. עמידה איתנה על העקרונות הלאומיים שבשמם נבחרנו ועל זכותו של העם היהודי לחיות ולבנות בכל חלקי ארץ-ישראל היא המפתח להצלחת דרכה של הממשלה ולאיחוד מרבית חלקי העם. ססמת השווא של קדימה והשמאל – ""שתי מדינות לשני עמים"" – אינה פתרון לשלום, אלא חזרה על כישלונות העבר. היה סמוך ובטוח, אדוני ראש הממשלה, כי בשמירה על זכותו הטבעית והלאומית של העם היהודי על ארצו תזכה לתמיכה מלאה של חברי הבית הזה בשובך ארצה.",10
1135152,2009-05-25,"הצעות סיעות קדימה ובל""ד–חד""ש–רע""ם-תע""ל להביע אי-אמון בממשלה בשל:: 1. ממשלה בלי דרך – כישלון מדיני וכישלון כלכלי;: 2. מדיניות הממשלה נגד התושבים הערבים בעיר ירושלים הכוללת הריסת בתים וגירוש תושבים מבתיהם ומדיניותה בכל הקשור להרחבת ההתנחלויות","אדוני היושב-ראש, חברי הכנסת, בחודשים המעטים שאני פה אני הבנתי שיש תקן חדש לחוקים – חוקים שנועדו לעצבן. בהתחלה כששמעתי על חוקים שכל תפקידם אינו אלא להרגיז את הזולת, בעיקר מהמחנה השני, הרמתי אחת מגבותי בתימהון. אבל אחר כך, כשעיינתי בעשרות חוקים שכל תפקידם אינו אלא לעצבן, הבנתי שכיוון שרוב החוקים ממילא לא עוברים את כל השלבים עד לספר החוקים, הרי גם בלעצבן יש הנאה מסוימת. אדם מציע הצעת חוק, הוא רואה את הזולת מתמלא חימה, ואז נגרמת לו נחת רוח קטנה ונעימה, והוא בא על סיפוקו, והכול בסדר. לא כל דבר צריך לעשות את כל הדרך עד לספר החוקים, וגם חוקים שנכנסים לספר החוקים ולא אוכפים אותם – מישהו כעס באמצע. זה כלי פרלמנטרי שמי אני שאגנה אותו. אבל מסתבר שלא רק הצעות חוק שנועדו לעצבן יש בבית הזה, אלא גם מעשים פוליטיים מסוימים שחוזרים כמו איזו הפרעה אובססיבית. הדבר הבולט ביותר של התקופה האחרונה הוא הורדת המאחזים. לאופוזיציה, וגם לחלק מהממשלה – חלק ממפלגת העבודה – יש פשוט אובססיה להסיר מאחזים ביהודה ושומרון. מהמאבק הגדול נגד ההתנחלויות הם כבר הרימו ידיים; הם יודעים ששלום גדול כבר לא יצמח פה באזור, אז הם נתפסים לעניין הזה של המאחזים כאילו הוא הכישלון הגדול של מדינת ישראל, בכך שהקמנו כמה – – –",8
1135156,2009-05-25,"הצעות סיעות קדימה ובל""ד–חד""ש–רע""ם-תע""ל להביע אי-אמון בממשלה בשל:: 1. ממשלה בלי דרך – כישלון מדיני וכישלון כלכלי;: 2. מדיניות הממשלה נגד התושבים הערבים בעיר ירושלים הכוללת הריסת בתים וגירוש תושבים מבתיהם ומדיניותה בכל הקשור להרחבת ההתנחלויות","זה חשוב מאוד לאמריקנים. אבל האמריקנים לא בחרו קדימה, ולא הליכוד, ואפילו לא הבית היהודי. אני רוצה לקרוא לכם מאנציקלופדיה שאני בדרך כלל לא נעזר בה, האנציקלופדיה החופשית באינטרנט – הוויקיפדיה – מה נאמר פה על טורדנות כפייתית, על OCD. יש כנראה טורדנות כפייתית פוליטית, והיחס למאחזים הוא דוגמה לזה. ובכן, כתוב שם כך: ""טורדנות כפייתית, או הפרעה טורדנית כפייתית"" – פוליטית, זאת מלה שאני מוסיף – ""לעתים בגרסה הלועזית 'הפרעה אובססיבית קומפולסיבית', היא הפרעה נפשית המסווגת כהפרעת חרדה. היא מתאפיינת במחשבות פולשניות וטורדניות, וכן בביצוע פעולות טקסיות שוב ושוב במטרה לגרש את המחשבות הבלתי-רציונליות. הסובלים מהמחלה מדווחים כי המחשבות הטורדניות גורמות להם חרדה, אך הם מסוגלים רק בקושי להסיח את הדעת מהן. הפעולות הטקסיות מפחיתות את החרדה, אולם לזמן קצר, והן גורמות סבל וטרחה כשלעצמן. הימנעות מהפעולות הטקסיות מעצימה מאוד את תחושת החרדה, ויוצרת את תחושת הדיכאון"". ונדמה לי שהשמאל בממשלה, והשמאל שמחוץ לממשלה, משליך את כל יהבו הפוליטי על השטות הקטנה הזאת של עקירת המאחזים, כאילו אם יעקרו את כל 24 או 26 המאחזים יבוא שלום על ישראל. הנה בשורה – בלעדי, לראשונה על מסכינו: גם אם יעקרו את כל המאחזים הרגע, לא יבוא שלום על ישראל; לא ישתפר הביטחון של מדינת ישראל. היחסים עם הפלסטינים לא ישתפרו. ואני אגלה לכם עוד סוד, אבל זה בלי אחריות: גם היחסים עם ארצות-הברית לא ישתפרו מי יודע מה, כי דקה אחרי, שנייה אחרי שיוסר אחרון המאחזים, יתחיל הלחץ הנורא על הסרת ההתנחלויות כולן ועקירת ההתנחלויות, וזה מה שבקדימה רוצים וזה מה שמפלגת העבודה רוצים – – –",9
1135158,2009-05-25,"הצעות סיעות קדימה ובל""ד–חד""ש–רע""ם-תע""ל להביע אי-אמון בממשלה בשל:: 1. ממשלה בלי דרך – כישלון מדיני וכישלון כלכלי;: 2. מדיניות הממשלה נגד התושבים הערבים בעיר ירושלים הכוללת הריסת בתים וגירוש תושבים מבתיהם ומדיניותה בכל הקשור להרחבת ההתנחלויות","קדימה רוצים מאוד לשמור על גושי ההתיישבות. אם אני אסמוך, אם גושי ההתיישבות יסמכו על הרצון של קדימה, אז כמו שקדימה שמרה על הליכוד – כך יישמרו גושי ההתיישבות.",4
1135161,2009-05-25,"הצעות סיעות קדימה ובל""ד–חד""ש–רע""ם-תע""ל להביע אי-אמון בממשלה בשל:: 1. ממשלה בלי דרך – כישלון מדיני וכישלון כלכלי;: 2. מדיניות הממשלה נגד התושבים הערבים בעיר ירושלים הכוללת הריסת בתים וגירוש תושבים מבתיהם ומדיניותה בכל הקשור להרחבת ההתנחלויות","תודה על העזרה, מעניין איך זה נראה כשאתה מפריע. ועל כן, רבותי חברי הכנסת, אדוני היושב-ראש, יש דברים שכנראה נעשים, כמו שבתחילת דברי מניתי, אמרתי שיש חוקים שלא נועדו אלא לעצבן; יש מעשים פוליטיים – ועקירת המאחזים והדיבורים נגד המאחזים הם הדוגמה הבולטת ביותר של הזמן האחרון – שלא נועדו אלא כחלק מהפרעה אובססיבית להגיד את זה, כי ככה צריך לומר, כי זה הדגל, בין אם יש בזה תועלת ובין אם אין בזה תועלת; זהו הטקס, זוהי האובססיה. תודה.",8
1136769,2009-06-01,"הצעות סיעות קדימה, רע""ם-תע""ל–חד""ש–בל""ד והאיחוד הלאומי להביע אי-אמון בממשלה בשל:: 1. מדיניותה המבולבלת של הממשלה;: 2. מדיניותה של הממשלה כלפי האוכלוסייה הערבית והמשבר המתמשך ברשויות המקומיות;: 3. מסירת צווי תיחום גזעניים ליישובים יהודיים בארץ-ישראל ואיום השלכתם לרחוב של אלפי אזרחי המדינה","אדוני היושב-ראש, חברי הכנסת, אני אחסוך מכם ציטוטים, אבל אני אפנה אתכם לספר התנ""ך הסמוך למקום מגוריכם, ואתם תבחרו לכם אחד מהפסוקים הנפלאים – כולם נפלאים – שמדבר על זכותנו על ארץ-ישראל. שם אין יישובים לא חוקיים, ולא מוסדרים, ולא מורשים. שם יש סתם יהודים שחיים בארץ-ישראל, ושם מדובר – בכמה פסוקים שתרצו – על הזכות של היהודים לארצם.",10
1136770,2009-06-01,"הצעות סיעות קדימה, רע""ם-תע""ל–חד""ש–בל""ד והאיחוד הלאומי להביע אי-אמון בממשלה בשל:: 1. מדיניותה המבולבלת של הממשלה;: 2. מדיניותה של הממשלה כלפי האוכלוסייה הערבית והמשבר המתמשך ברשויות המקומיות;: 3. מסירת צווי תיחום גזעניים ליישובים יהודיים בארץ-ישראל ואיום השלכתם לרחוב של אלפי אזרחי המדינה","גם על הגר הגר. נכון. זה לא בסתירה באמת – גם הגר הגר בתוכנו, וגם ארץ-ישראל, שלנו. הכול באותו תנ""ך, ושום דבר לא עומד בסתירה. מה שלא כתוב בתנ""ך זה ""שתי מדינות לשני עמים בארץ-ישראל"", ובספרים אחרים כתוב ""דיבוק צא, צא דיבוק"". כאילו אם אנשים במרכז ובשמאל הישראלי לא קמים בבוקר ואומרים, לפני ""מודה אני"" או אחרי ""מודה אני"", ""שתי מדינות לשני עמים"" – היום לא יכול בכלל לצאת לדרכו, וכמו מין טקס כזה של הכנסת שדים. אני מציע לכם בתמורה את טקס גירוש השדים, שעיקרו הוא ""דיבוק צא"". כי בהצעת האי-אמון של סיעת קדימה מדובר על מדיניותה המבולבלת של הממשלה. אומרים לעצמם אנשי קדימה והשמאל: לממשלה יש מדיניות מבולבלת, אבל לנו? לנו יש מדיניות ברורה, חדה וישרה, שהיא הכותרת שהזכרתי בהתחלה: ""שתי מדינות לשני עמים"". נו, אני שואל, ואז? יהיו שתי מדינות לשני עמים – האם אתם מאמינים שזה יביא את השלום? האם אתם מאמינים שאחרי שיהיו פה חלילה שתי מדינות לשני עמים יהיה פה שלום? זה יהיה הפתרון, או התחלת כל הבעיות? אבל אני אגיד לכם מה אתם אומרים – בעיקר אלה שהם ליכודניקים לשעבר בתוך קדימה – הקשיבו לי נא, חברי הכנסת, ידידי הערבים, מה אומרים אנשים בקדימה שהיו בליכוד – – –",9
1136773,2009-06-01,"הצעות סיעות קדימה, רע""ם-תע""ל–חד""ש–בל""ד והאיחוד הלאומי להביע אי-אמון בממשלה בשל:: 1. מדיניותה המבולבלת של הממשלה;: 2. מדיניותה של הממשלה כלפי האוכלוסייה הערבית והמשבר המתמשך ברשויות המקומיות;: 3. מסירת צווי תיחום גזעניים ליישובים יהודיים בארץ-ישראל ואיום השלכתם לרחוב של אלפי אזרחי המדינה","אני לא מציע שלום. אני מציע שעם ישראל יחיה בארצו, ונשתדל לנהל איכשהו את הסכסוך ככה שתהיה פה כמה שפחות שפיכות דמים, ולא תהיה פה מדינה פלסטינית. שווה לי שיהיה מה שאתם קוראים כיבוש – אני חושב שהוא אחיזתנו על פני ארצנו – על פני שתי מדינות לשני עמים שיתקוטטו פה לנצח. ומי יודע, כל עוד אנחנו מנצחים זה בסדר – – –",10
