Id,Date,Topic,Text,Rank
851162,2003-02-27,כינון הממשלה והרכבה,"היו לי הרבה לבטים לפני שחשבתי אם ראוי שמולדת, בתוך האיחוד הלאומי, תצטרף לקואליציה על בסיס קווי היסוד האלה, משום שעצם אזכור נאום הרצלייה מבחינתי עלול היה להיות קו אדום. נכון שבנאום הרצלייה יש התניות  מרובות – הרשות הפלסטינית צריכה לעשות הרבה מאוד דברים, לדכא את הטרור, לעבור רפורמות לפני שבכלל יהיו ראויים למדינה. הם בעצם צריכים להיות שבדים לפני שהם יהיו משהו אחר. אבל עצם העובדה שמישהו מציע להם מדינה היתה רעה מאוד בעיני. ארץ-ישראל שייכת, להבנתי, לעם ישראל ולא לשום עם אחר זולתו בעולם, ולכן לא יכול שמישהו מאתנו ייתן זכות לעם אחר בארץ-ישראל. ולכן הייתי צריך להגדיר את הדבר הזה כקו אדום. אבל אני עזבתי את בית-החולים שבו עבדתי ושבו הרגשתי שאני מביא לפעמים קצת תועלת לכמה אנשים, ואני בא למקום שבכלל לא ברור לי שאצליח להביא בו תועלת רק בשביל דבר אחד: לא לתת למדינה פלסטינית לקום. נכנסנו לממשלה בשביל הדבר הזה, כדי שנוכל כאן, כמאמר אותם חברי אופוזיציה שדיברו כאן, ונדמה לי שגם יושב-ראש האופוזיציה אמר כך; כמו שנאמר על משה בשעת המלחמה נגד עמלק, שכשהיה משה מרים את ידיו היו ישראל מנצחים, וכשהיה נחלש והיה מוריד את ידיו היו עמלק גוברים, היו יהושע וכלב או – הזכיר לי הרב פרוש – אהרן וחור תומכים בידיו והיו ישראל מנצחים. אם שרון ייחלש, איתם וליברמן יתמכו את ידיו. המפד""ל והאיחוד הלאומי לא ייתנו לו להיחלש ולא תקום מדינה פלסטינית. תודה רבה.",10
852552,2003-03-05,הצעה לסדר-היום: ההריסה והחילול של קבר-יוסף,"אדוני היושב-ראש, כנסת נכבדה, לפני שבוע הופיעו בתקשורת תמונות ההרס והחורבן שחוללו הערבים בקבר-יוסף בשכם. חברי הכנסת, מה היו עושים בכל העולם המוסלמי לו קמו יהודים והחריבו, חלילה, את קברו של אחד החליפים הראשונים? מה היה מתחולל בעולם הנוצרי כולו לו הזיזו יהודים  עמוד שיש אחד במקום הנקרא ""כנסיית הקבר הקדוש"" בעיר העתיקה בירושלים?",8
852554,2003-03-05,הצעה לסדר-היום: ההריסה והחילול של קבר-יוסף,"ואצלנו, דממה והתעלמות. רבותי חברי הכנסת, הצביעות ושנאת ישראל של העולם המוסלמי והעולם הנוצרי ושתיקתם על הפגיעה במונומנט ההיסטורי, הארכיאולוגי, התרבותי, במקום המקודש לעם ישראל - שתיקתו זו של העולם נבנית גם על שוויון הנפש המוחלט כמעט שבו מתקבלת התופעה הוונדלית הזאת בקרב הציבור בישראל. באמת שאין לי תלונות נגד אויבי ישראל. אנחנו מכירים אותם לא מהיום. 100 שנים נמשכת המלחמה על הארץ הזאת, ואויבינו רוצים להשמיד אותנו כך שלא יהיה לנו עתיד בארץ הזאת. וכדי לעשות זאת, הם מנסים גם למחוק את העבר שלנו בארץ הזאת; עבר שהתחיל 2,700 שנה לפני שהגיעו הכובשים המוסלמים לארץ-ישראל. כך ממש הם עושים יום-יום ביסודות בית-המקדש שלנו כשהם מנסרים את האוצרות הארכיאולוגיים החשובים ביותר שלנו במסורי אבן ענקיים והופכים אותם אבני ריצוף למסגדים חדשים שהם מקימים בהר-הבית. חילול קודש איום, חרפה שאין לה מקבילה וחורבן תרבות בלתי הפיך. זכרו איך נרעש העולם כשה""טליבאן"" הרסו כמה פסלי בודהא. ומי יזעק את זעקת הר-הבית ושרידי בית-המקדש? באמת אין לי טענות נגד האויבים, יש לי טענות רק כלפי עצמנו. מי שאין לו שורשים, מי שאינו מכיר את עברו, מי שאין לו עבר - אין לו עתיד. מי שלא נלחם שלא יהרסו את עברו, מי שקברי אבותיו אינם יקרים לו, כקברי האבות במערת-המכפלה, קבר-רחל, וכן גם קבר-יוסף בשכם, לא יזכה לראות בנים ובני בנים יושבים על אדמתם. כבר התרגלנו לכך שהשמאל הישראלי רוצה להשתחרר מנטל ההיסטוריה שלנו, שהוא בז למה שהוא קורא מיתוסים היסטוריים סהרוריים, והם מעדיפים ""ריאל פוליטיק"", חוזים חתומים. אז איפה הייתם כשהפרטנר שלכם החתום על הסכמי אוסלו, שבהם מוזכרת ריבונות ישראל על קבר-יוסף, איפה הייתם כשחיללו לשיטתכם לא את המיתוס אלא את החוזה החתום? כשירקו בפרצופנו גם במגרש שלכם? לפני שנתיים וחצי נלחם צה""ל על קבר-יוסף. לא היתה אז בעיה לנצח, לא היתה בעיה להניס את אלפי הפורעים עם זוג מסוקי קרב חמושים. אבל כדי שלא להרוג כמה רוצחים נמנע אז צה""ל ממלחמה ולא יצא לחלץ את מדחת יוסף שדימם למוות בקבר-יוסף. העדיפו לסמוך על מנהיג הרוצחים ג'יבריל רג'וב, שיחלץ אותו. מדחת יוסף מת וקבר-יוסף ננטש וחולל, והיום אנו חוזים בהרס מוחלט של מצבת הקבר, נכס ארכיאולוגי לאומי, מקום מקודש לעם ישראל, ומותו של מדחת יוסף הפך חסר טעם עוד יותר. יש רק דרך אחת לכפר על חטא הפקרתו למוות. כשם שאסור היה לסמוך עליהם שיצילו חיי לוחם צה""ל פצוע, אסור לסמוך עליהם שישמרו על קדושת המקום או שישקמו את ההריסות.",10
852556,2003-03-05,הצעה לסדר-היום: ההריסה והחילול של קבר-יוסף,"באה העת שצה""ל, הפועל היום בלב שכם, ויבורכו חייליו על כל מעשיהם שם, יחזור ויתפוס את הקבר ההרוס והמחולל, יחזיר את ריבונות ישראל אליו, ואנחנו נשקם את ההריסות, כי מי שאין לו עבר - אין לו עתיד. תודה רבה.",10
852900,2003-03-05,"הודעת הממשלה על העברת שטחי הפעולה של מינהל מקרקעי ישראל ממשרד ראש הממשלה למשרד התעשייה והמסחר; הודעת הממשלה על העברת הסמכויות הנתונות לראש הממשלה על-פי חוק מינהל מקרקעי ישראל, התש""ך-1960, לשר התעשייה והמסחר","אדוני היושב-ראש, ברכותי לתפקידך החדש-הישן. ביום הזה אני יכול רק להיזכר במלים שאמר ראש הממשלה שלנו בפיגוע בצומת-פת, כאשר עמד מול השורה הארוכה של השקים עם הגופות בתוכם. הוא אמר: ולאלה אתם רוצים לתת מדינה? אנחנו מדברים על העברת מינהל מקרקעי ישראל לשר התעשייה והמסחר. אני מברך על ההעברה. אני רוצה להזכיר שבימים האחרונים שמענו רבות, דווקא מפי חברי הכנסת הערבים, על הריסת בתים וריסוס אדמות. מתוך זה למדנו על הנתונים המדהימים של גזל אדמות והשתלטות פראית, על-ידי תושבים ערבים, על המשאב הלאומי היקר ביותר שיש לנו - הקרקע. אני בטוח שהשר החדש, שמקבל לאחריותו את מינהל מקרקעי ישראל, מתוך ניסיונו באכיפת החוק בירושלים, במניעת בנייה בלתי חוקית ובהריסת בתים שנבנו שלא כדין,  ידע לעשות את זה כהלכה גם ברמה הלאומית ולפעול לאכיפת החוק ולמניעת השתלטות על קרקעות הלאום. אחד הדברים הנוספים שהוא יצטרך לתת עליהם את הדעת הוא העובדה, שבית-המשפט העליון במדינת ישראל, בפסק-הדין הידוע כבג""ץ קציר, קבע תקדים אנטי-ציוני מסוכן ביותר, שבו אי-אפשר להקים יישוב ליהודים בארץ-ישראל. נדמה לי שהפתרון טמון באפשרות להעברת קרקעות לגופים של העם היהודי לצורך הקמת יישובים, למשל - הסוכנות היהודית. אני מברך על העברת הסמכות לשר התמ""ס, לא משום שמשרד ראש הממשלה אינו חשוב דיו כדי לשלוט במינהל מקרקעי ישראל. העובדה שהוא מופקד במשרד ראש הממשלה הביעה את ההערכה העצומה לעובדה שאין לנו בארץ-ישראל הקטנה שלנו משהו יותר חשוב מהקרקעות, אבל מתוך היכרות עם אהוד אולמרט, שר התעשייה והמסחר, אני בטוח שהוא ידע לשמור על הפיקדון היקר הזה היטב ולנהל אותו כהלכה. תודה רבה.",10
853268,2003-03-10,הצעה לסדר-היום הערכת המשטרה כי ניתן להתיר עליית יהודים ותיירים להר-הבית,זה הר-הבית של היהודים. זה התחיל מזה.,8
853387,2003-03-11,נאומים בני דקה,"אם אכן כך הורה שר האוצר של ישראל, אני מברך אותו. אני מברך על הפסקת העברת כספים לטרור בכלל. אתמול נהרג חייל נוסף בסמטת המתפללים בחברון, אחרי שנהרגו 12 חיילים ואזרחים באותו מקום, ואחרי שנהרגו עוד שני חיילים באותו מקום, ובכל פעם היתה המלצת מערכת הביטחון להרוס את הבתים שנמצאים משני צדי הרחוב ולקיים רצף טריטוריאלי בין היישוב היהודי בחברון ובקריית-ארבע. אני קורא לממשלה לפעול לעשות את מה שיכול להגן גם על חיילי צה""ל וגם על האזרחים בחברון ובקריית-ארבע, ולהילחם, כן, להילחם בהחלטות בג""ץ שמונעות את ההגנה על החיילים. תודה רבה.",9
854575,2003-03-12,הצעה לסדר-היום: הריסת בתים והמשך אובדן חיים בשטחים,"לא, הם לא מחבלים. מרבית האזרחים הערבים שנהרגו, או שהם מחבלים או שהם כאלה שמחבלים צינים התחבאו לידם ונלחמו בחצרם או בביתם כדי לעשות שימוש ציני במותם. הבתים שנהרסו היו בתים של מחבלים, או בתים שמחבלים עשו בהם שימוש. אני קורא לצה""ל להרוס לאלתר את כל הבתים בסמטת המתפללים בחברון, כדי ליצור רצף טריטוריאלי בין חברון לקריית-ארבע.",9
855239,2003-03-25,נאומים בני דקה,"אדוני היושב-ראש, חברי חברי הכנסת, לפני יומיים הרס צה""ל בחברון את ביתו של נתי עוזרי, השם ייקום דמו, ועשה כן על-פי צו בית-המשפט. יחד עם המבנה הקבוע שציווה על הריסתו נהרסו גם שאר המבנים בחווה. האלמנה והיתומים סולקו מהמקום. בחברון יש עשרות בתי ערבים שבנויים בניגוד לחוק ומוטלים עליהם צווי הריסה, וצה""ל אינו ממהר להרוס אותם. מה זה אם לא פרס לטרור?",8
855421,2003-03-25,הודעה בדבר כוונת הממשלה לאחד רשויות מקומיות,"לכן, אין לי אלא להצטרף לברכתו של ערן רזין  לשיטה ולהמליץ על איחוד הרשויות האלה, כי בין השאר אולי אפשר יהיה להגביר את כוחן של רשויות מקומיות באופן שימנע השתלטות וביזה של אדמות הלאום על-ידי בנייה בלתי חוקית ועל-ידי שוד קרקעות של ארץ-ישראל. תודה רבה.",8
